SKU,productName,description,category,subcategory,pricelevel1,colorName,packing,size,image,otherImage,material,availableColours,
SM-4150RD,The Geo Pen,Retractable ballpoint pen with geometric shaped barrel and rubber grip.,WRITING,Pens - Plastic,0.84,Red,Bulk Packed,140mm(h),SM-4150RD_B-1.jpeg,"SM-4150LM_B-2.jpeg,SM-4150LM_D-2.jpeg,SM-4150RD_B-1.jpeg,SM-4150RD_B-2.jpeg,SM-4150RD_D-2.jpeg,SM-4150RYL_B-1.jpeg,SM-4150RYL_B-2.jpeg,SM-4150RYL_D-2.jpeg,SM-4150WH_B-1.jpeg,SM-4150WH_B-2.jpeg,SM-4150WH_D-2.jpeg,",Plastic,"Black,Blue,Green,Red,White",
SM-4150RYL,The Geo Pen,Retractable ballpoint pen with geometric shaped barrel and rubber grip.,WRITING,Pens - Plastic,0.84,Blue,Bulk Packed,140mm(h),SM-4150RYL_B-1.jpeg,"SM-4150LM_B-2.jpeg,SM-4150LM_D-2.jpeg,SM-4150RD_B-1.jpeg,SM-4150RD_B-2.jpeg,SM-4150RD_D-2.jpeg,SM-4150RYL_B-1.jpeg,SM-4150RYL_B-2.jpeg,SM-4150RYL_D-2.jpeg,SM-4150WH_B-1.jpeg,SM-4150WH_B-2.jpeg,SM-4150WH_D-2.jpeg,",Plastic,"Black,Blue,Green,Red,White",
SM-4150WH,The Geo Pen,Retractable ballpoint pen with geometric shaped barrel and rubber grip.,WRITING,Pens - Plastic,0.84,White,Bulk Packed,140mm(h),SM-4150WH_B-1.jpeg,"SM-4150LM_B-2.jpeg,SM-4150LM_D-2.jpeg,SM-4150RD_B-1.jpeg,SM-4150RD_B-2.jpeg,SM-4150RD_D-2.jpeg,SM-4150RYL_B-1.jpeg,SM-4150RYL_B-2.jpeg,SM-4150RYL_D-2.jpeg,SM-4150WH_B-1.jpeg,SM-4150WH_B-2.jpeg,SM-4150WH_D-2.jpeg,",Plastic,"Black,Blue,Green,Red,White",
SM-4157TBK,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Black,Bulk,143mm(l),SM-4157TBK_B.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4157TBL,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Blue,Bulk,143mm(l),SM-4157TBL_20193816838.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4157TLG,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Green,Bulk,143mm(l),SM-4157TLG_B.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4157TOR,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Orange,Bulk,143mm(l),SM-4157TOR_B.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4157TRBL,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Blue,Bulk,143mm(l),SM-4157TRBL_B.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4157TRE,Congo Crystal Ballpoint Pen,The Congo Crystal Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.82,Red,Bulk,143mm(l),SM-4157TRE_20193816844.jpg,"SM-4157TBK_B.jpg,SM-4157TBK_D.jpg,SM-4157TBL_B.jpg,SM-4157TBL_D.jpg,SM-4157TLG_A.jpg,SM-4157TLG_B.jpg,SM-4157TLG_D.jpg,SM-4157TOR_B.jpg,SM-4157TOR_D.jpg,SM-4157TRBL_B.jpg,SM-4157TRBL_D.jpg,SM-4157TRE_D.jpg,",Plastic,"Translucent Black,Translucent Blue,Translucent Lime Green,Translucent Orange,Translucent Red,Translucent Royal Blue",
SM-4167BK,The Tremont Pen,Retractable. Ballpoint. Jumbo refill.,WRITING,Pens - Plastic,1.22,Black,Bulk Packed,140mm(d),SM-4167BK_B.jpg,"SM-4167BK_D.jpg,SM-4167BL_D.jpg,SM-4167SI_A.jpg,SM-4167SI_D.jpg,",Plastic,"Black,Blue,Red,Silver",
SM-4167BL,The Tremont Pen,Retractable. Ballpoint. Jumbo refill.,WRITING,Pens - Plastic,1.22,Blue,Bulk Packed,140mm(d),SM-4167BL_D.jpg,"SM-4167BK_D.jpg,SM-4167BL_D.jpg,SM-4167SI_A.jpg,SM-4167SI_D.jpg,",Plastic,"Black,Blue,Red,Silver",
SM-4167SI,The Tremont Pen,Retractable. Ballpoint. Jumbo refill.,WRITING,Pens - Plastic,1.22,Silver,Bulk Packed,140mm(d),SM-4167SI_B.jpg,"SM-4167BK_D.jpg,SM-4167BL_D.jpg,SM-4167SI_A.jpg,SM-4167SI_D.jpg,",Plastic,"Black,Blue,Red,Silver",
SM-4187BK,Congo Glamour Ballpoint Pen,The Congo Glamour Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.87,Black,Bulk,143mm(l),SM-4187BK_B.jpg,,Plastic,"Black,Lime Green,Orange,Purple,Royal Blue",
SM-4187LGR,Congo Glamour Ballpoint Pen,The Congo Glamour Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.87,Green,Bulk,143mm(l),SM-4187LGR_A.jpg,,Plastic,"Black,Lime Green,Orange,Purple,Royal Blue",
SM-4187OR,Congo Glamour Ballpoint Pen,The Congo Glamour Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.87,Orange,Bulk,143mm(l),SM-4187OR_20193816931.jpg,,Plastic,"Black,Lime Green,Orange,Purple,Royal Blue",
SM-4187PU,Congo Glamour Ballpoint Pen,The Congo Glamour Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.87,Purple,Bulk,143mm(l),SM-4187PU_B.jpg,,Plastic,"Black,Lime Green,Orange,Purple,Royal Blue",
SM-4187RBL,Congo Glamour Ballpoint Pen,The Congo Glamour Ballpoint Pen features a retractable ballpoint.,WRITING,Pens - Plastic,0.87,Blue,Bulk,143mm(l),SM-4187RBL_B.jpg,,Plastic,"Black,Lime Green,Orange,Purple,Royal Blue",
SM-4198WBK,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WBK_B.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4198WBL,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WBL_B.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4198WGR,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WGR_B.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4198WOR,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WOR_B.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4198WPU,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WPU_B.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4198WRE,The Cougar Rubber Grip Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.68,White,Bulk Packed,146mm(d),SM-4198WRE_D.jpg,"SM-4198WBK_A.jpg,SM-4198WBK_B.jpg,SM-4198WBK_D-2.jpg,SM-4198WBK_D.jpg,SM-4198WBL_B.jpg,SM-4198WBL_D.jpg,SM-4198WGR_B.jpg,SM-4198WGR_D.jpg,SM-4198WOR_B.jpg,SM-4198WOR_D.jpg,SM-4198WPU_B.jpg,SM-4198WPU_D.jpg,SM-4198WRE_A.jpg,SM-4198WRE_D-2.jpg,SM-4198WRE_D.jpg,SM-4198WRE_D_GRP.jpg,",Plastic,",White w/ Black Trim,White w/ Blue Trim,White w/ Green Trim,White w/ Orange Trim,White w/ Purple Trim,White w/ Red Trim",
SM-4204BK,The Bay Triangle Pen,Retractable. Ballpoint. Triangular-shaped barrel.,WRITING,Pens - Plastic,1.5,Black,Bulk Packed,137mm(d),SM-4204BK_A.jpg,"SM-4204BK_A.jpg,SM-4204BK_D.jpg,SM-4204BL_A.jpg,SM-4204BL_D.jpg,SM-4204BL_D_GRP.jpg,SM-4204SI_D.jpg,",Plastic,"Black,Blue,Silver",
SM-4204BL,The Bay Triangle Pen,Retractable. Ballpoint. Triangular-shaped barrel.,WRITING,Pens - Plastic,1.5,Blue,Bulk Packed,137mm(d),SM-4204BL_A.jpg,"SM-4204BK_A.jpg,SM-4204BK_D.jpg,SM-4204BL_A.jpg,SM-4204BL_D.jpg,SM-4204BL_D_GRP.jpg,SM-4204SI_D.jpg,",Plastic,"Black,Blue,Silver",
SM-4204SI,The Bay Triangle Pen,Retractable. Ballpoint. Triangular-shaped barrel.,WRITING,Pens - Plastic,1.5,Silver,Bulk Packed,137mm(d),SM-4204SI_A.jpg,"SM-4204BK_A.jpg,SM-4204BK_D.jpg,SM-4204BL_A.jpg,SM-4204BL_D.jpg,SM-4204BL_D_GRP.jpg,SM-4204SI_D.jpg,",Plastic,"Black,Blue,Silver",
SM-4225BK,The Viking Pen,Retractable. Ballpoint. Wide contoured body.,WRITING,Pens - Plastic,1.38,Black,Bulk Packed,137mm(d),SM-4225BK_B.jpg,"SM-4225BK_A.jpg,SM-4225BK_B.jpg,SM-4225BK_D.jpg,SM-4225BL_A.jpg,SM-4225BL_B.jpg,SM-4225BL_D.jpg,SM-4225WH_A.jpg,SM-4225WH_B.jpg,SM-4225WH_D.jpg,SM-4225_2020924134813894.jpg,",Plastic,"Black,Blue,Red,White/Pearl",
SM-4225BL,The Viking Pen,Retractable. Ballpoint. Wide contoured body.,WRITING,Pens - Plastic,1.38,Blue,Bulk Packed,137mm(d),SM-4225BL_A.jpg,"SM-4225BK_A.jpg,SM-4225BK_B.jpg,SM-4225BK_D.jpg,SM-4225BL_A.jpg,SM-4225BL_B.jpg,SM-4225BL_D.jpg,SM-4225WH_A.jpg,SM-4225WH_B.jpg,SM-4225WH_D.jpg,SM-4225_2020924134813894.jpg,",Plastic,"Black,Blue,Red,White/Pearl",
SM-4225WH,The Viking Pen,Retractable. Ballpoint. Wide contoured body.,WRITING,Pens - Plastic,1.38,White,Bulk Packed,137mm(d),SM-4225WH_B.jpg,"SM-4225BK_A.jpg,SM-4225BK_B.jpg,SM-4225BK_D.jpg,SM-4225BL_A.jpg,SM-4225BL_B.jpg,SM-4225BL_D.jpg,SM-4225WH_A.jpg,SM-4225WH_B.jpg,SM-4225WH_D.jpg,SM-4225_2020924134813894.jpg,",Plastic,"Black,Blue,Red,White/Pearl",
SM-4226BL,The Eclipse Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.82,Blue,Bulk Packed,137mm(d),SM-4226BL_B.jpg,"SM-4226BL_A.jpg,SM-4226BL_B.jpg,SM-4226BL_D.jpg,SM-4226RE_A.jpg,SM-4226RE_D.jpg,SM-4226WH_A.jpg,SM-4226WH_D.jpg,",Plastic,"Black,Blue,Orange,Red,White",
SM-4226RE,The Eclipse Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.82,Red,Bulk Packed,137mm(d),SM-4226RE_B.jpg,"SM-4226BL_A.jpg,SM-4226BL_B.jpg,SM-4226BL_D.jpg,SM-4226RE_A.jpg,SM-4226RE_D.jpg,SM-4226WH_A.jpg,SM-4226WH_D.jpg,",Plastic,"Black,Blue,Orange,Red,White",
SM-4226WH,The Eclipse Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,0.82,White,Bulk Packed,137mm(d),SM-4226WH_B.jpg,"SM-4226BL_A.jpg,SM-4226BL_B.jpg,SM-4226BL_D.jpg,SM-4226RE_A.jpg,SM-4226RE_D.jpg,SM-4226WH_A.jpg,SM-4226WH_D.jpg,",Plastic,"Black,Blue,Orange,Red,White",
SM-4228TBK,The Karma Pen,Retractable.  Ballpoint.,WRITING,Pens - Plastic,1.02,White,Bulk Packed,143mm(d),SM-4228TBK_B.jpg,"SM-4228TBL_A.jpg,SM-4228TBL_D.jpg,SM-4228TOR_A.jpg,SM-4228TOR_D.jpg,",Plastic,",Black w/ White Trim,White w/ Translucent Black Trim,White w/ Translucent Blue Trim,White w/ Translucent Green Trim,White w/ Translucent Orange Trim,White w/ Translucent Red Trim",
SM-4228TBL,The Karma Pen,Retractable.  Ballpoint.,WRITING,Pens - Plastic,1.02,Blue,Bulk Packed,143mm(d),SM-4228TBL_B.jpg,"SM-4228TBL_A.jpg,SM-4228TBL_D.jpg,SM-4228TOR_A.jpg,SM-4228TOR_D.jpg,",Plastic,",Black w/ White Trim,White w/ Translucent Black Trim,White w/ Translucent Blue Trim,White w/ Translucent Green Trim,White w/ Translucent Orange Trim,White w/ Translucent Red Trim",
SM-4228TOR,The Karma Pen,Retractable.  Ballpoint.,WRITING,Pens - Plastic,1.02,Orange,Bulk Packed,143mm(d),SM-4228TOR_B.jpg,"SM-4228TBL_A.jpg,SM-4228TBL_D.jpg,SM-4228TOR_A.jpg,SM-4228TOR_D.jpg,",Plastic,",Black w/ White Trim,White w/ Translucent Black Trim,White w/ Translucent Blue Trim,White w/ Translucent Green Trim,White w/ Translucent Orange Trim,White w/ Translucent Red Trim",
SM-4233BL,The Parc Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,1.29,Blue,Bulk Packed,140mm(d),SM-4233BL_B.jpg,"SM-4233BL_B.jpg,SM-4233BL_D.jpg,SM-4233SI_D-2.jpg,SM-4233SI_D.jpg,",Plastic,"Black,Metallic Blue,Metallic Red,Metallic Silver",
SM-4233SI,The Parc Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,1.29,Silver,Bulk Packed,140mm(d),SM-4233SI_D-2.jpg,"SM-4233BL_B.jpg,SM-4233BL_D.jpg,SM-4233SI_D-2.jpg,SM-4233SI_D.jpg,",Plastic,"Black,Metallic Blue,Metallic Red,Metallic Silver",
SM-4236WBK,The Carousel Pen,Retractable. Ballpoint. Metal clip.,WRITING,Pens - Plastic,1.12,Black,Bulk Packed,140mm(l),SM-4236WBK_A.jpg,"SM-4236WBK_A.jpg,SM-4236WBK_B.jpg,SM-4236WBK_D.jpg,SM-4236WBL_A.jpg,SM-4236WBL_B.jpg,SM-4236WBL_D.jpg,SM-4236WOR_A.jpg,SM-4236WOR_B.jpg,SM-4236WOR_D.jpg,SM-4236WRE_A.jpg,SM-4236WRE_B.jpg,SM-4236WRE_D.jpg,",Plastic,"White w/ Black Trim,White w/ Blue Trim,White w/ Orange Trim,White w/ Red Trim",
SM-4236WBL,The Carousel Pen,Retractable. Ballpoint. Metal clip.,WRITING,Pens - Plastic,1.12,White,Bulk Packed,140mm(l),SM-4236WBL_A.jpg,"SM-4236WBK_A.jpg,SM-4236WBK_B.jpg,SM-4236WBK_D.jpg,SM-4236WBL_A.jpg,SM-4236WBL_B.jpg,SM-4236WBL_D.jpg,SM-4236WOR_A.jpg,SM-4236WOR_B.jpg,SM-4236WOR_D.jpg,SM-4236WRE_A.jpg,SM-4236WRE_B.jpg,SM-4236WRE_D.jpg,",Plastic,"White w/ Black Trim,White w/ Blue Trim,White w/ Orange Trim,White w/ Red Trim",
SM-4236WOR,The Carousel Pen,Retractable. Ballpoint. Metal clip.,WRITING,Pens - Plastic,1.12,White,Bulk Packed,140mm(l),SM-4236WOR_A.jpg,"SM-4236WBK_A.jpg,SM-4236WBK_B.jpg,SM-4236WBK_D.jpg,SM-4236WBL_A.jpg,SM-4236WBL_B.jpg,SM-4236WBL_D.jpg,SM-4236WOR_A.jpg,SM-4236WOR_B.jpg,SM-4236WOR_D.jpg,SM-4236WRE_A.jpg,SM-4236WRE_B.jpg,SM-4236WRE_D.jpg,",Plastic,"White w/ Black Trim,White w/ Blue Trim,White w/ Orange Trim,White w/ Red Trim",
SM-4236WRE,The Carousel Pen,Retractable. Ballpoint. Metal clip.,WRITING,Pens - Plastic,1.12,White,Bulk Packed,140mm(l),SM-4236WRE_A.jpg,"SM-4236WBK_A.jpg,SM-4236WBK_B.jpg,SM-4236WBK_D.jpg,SM-4236WBL_A.jpg,SM-4236WBL_B.jpg,SM-4236WBL_D.jpg,SM-4236WOR_A.jpg,SM-4236WOR_B.jpg,SM-4236WOR_D.jpg,SM-4236WRE_A.jpg,SM-4236WRE_B.jpg,SM-4236WRE_D.jpg,",Plastic,"White w/ Black Trim,White w/ Blue Trim,White w/ Orange Trim,White w/ Red Trim",
SM-4251RE,The Deauville Pen,Retractable. Ballpoint.,WRITING,Pens - Plastic,1.46,Red,Bulk Packed,140mm(d),SM-4251RE_1.jpg,"SM-4251RE_2.jpg,SM-4251RE_3.jpg,",Plastic,",Solid Blue,Translucent Blue,Translucent Red",
SM-4270RE,The Smart Stick,Ballpoint pen with removable cap.,WRITING,Pens - Plastic,0.52,Red,Bulk Packed,146mm(d),SM-4270RE_B.jpg,"SM-4270RE_D.jpg,SM-4270YE_B.jpg,",Plastic,"Black,Blue,Green,Red,Yellow",
SM-4270YE,The Smart Stick,Ballpoint pen with removable cap.,WRITING,Pens - Plastic,0.52,Yellow,Bulk Packed,146mm(d),SM-4270YE_D.jpg,"SM-4270RE_D.jpg,SM-4270YE_B.jpg,",Plastic,"Black,Blue,Green,Red,Yellow",
SM-4344BK,Penn Ballpoint Pen- Highlighter,The Penn Ballpoint Pen- Highlighter features a translucent  color barrel. Textured rubber grip for ease of writing. Retractable ballpoint pen and highlighter with a removable cap. Black ink cartridge.,WRITING,Pens - Plastic,1.17,Black,Bulk,,SM-4344BK_20191016111754512.jpg,,ABS Plastic,"Black,Blue,Green,Orange,Red",
SM-4344GR,Penn Ballpoint Pen- Highlighter,The Penn Ballpoint Pen- Highlighter features a translucent  color barrel. Textured rubber grip for ease of writing. Retractable ballpoint pen and highlighter with a removable cap. Black ink cartridge.,WRITING,Pens - Plastic,1.17,Green,Bulk,,SM-4344GR_20191016111757653.jpg,,ABS Plastic,"Black,Blue,Green,Orange,Red",
SM-4344OR,Penn Ballpoint Pen- Highlighter,The Penn Ballpoint Pen- Highlighter features a translucent  color barrel. Textured rubber grip for ease of writing. Retractable ballpoint pen and highlighter with a removable cap. Black ink cartridge.,WRITING,Pens - Plastic,1.17,Orange,Bulk,,SM-4344OR_20191016111759216.jpg,,ABS Plastic,"Black,Blue,Green,Orange,Red",
SM-4344RD,Penn Ballpoint Pen- Highlighter,The Penn Ballpoint Pen- Highlighter features a translucent  color barrel. Textured rubber grip for ease of writing. Retractable ballpoint pen and highlighter with a removable cap. Black ink cartridge.,WRITING,Pens - Plastic,1.17,Red,Bulk,,SM-4344RD_2019101611181825.jpg,,ABS Plastic,"Black,Blue,Green,Orange,Red",
SM-4344RYL,Penn Ballpoint Pen- Highlighter,The Penn Ballpoint Pen- Highlighter features a translucent  color barrel. Textured rubber grip for ease of writing. Retractable ballpoint pen and highlighter with a removable cap. Black ink cartridge.,WRITING,Pens - Plastic,1.17,Blue,Bulk,,SM-4344RYL_2019101611184419.jpg,,ABS Plastic,"Black,Blue,Green,Orange,Red",
SM-4399NEBL,The Deuce Pen-Highlighter,Combination twist-action ballpoint pen and single color chisel-tip highlighter. Neon color pop accents.,WRITING,Pens - Plastic,1.23,Blue,Bulk Packed,133.4 mm,SM-4399_20191413445.jpg,"SM-4399NGR_B-1.jpeg,SM-4399NGR_B.jpeg,SM-4399NGR_D-1.jpeg,SM-4399NGR_D.jpeg,SM-4399NOR_B.jpeg,SM-4399NOR_D.jpeg,SM-4399NPK_B.jpeg,SM-4399NPK_D.jpeg,SM-4399NYW_D.jpeg,SM-4399_20191413445.jpg,SM-4399_202092312523783.jpg,",ABS Plastic,"Neon Blue,Neon Green,Neon Orange,Neon Pink,Neon Yellow",
SM-4399NGR,The Deuce Pen-Highlighter,Combination twist-action ballpoint pen and single color chisel-tip highlighter. Neon color pop accents.,WRITING,Pens - Plastic,1.23,Green,Bulk Packed,133.4 mm,SM-4399NGR_B.jpeg,"SM-4399NGR_B-1.jpeg,SM-4399NGR_B.jpeg,SM-4399NGR_D-1.jpeg,SM-4399NGR_D.jpeg,SM-4399NOR_B.jpeg,SM-4399NOR_D.jpeg,SM-4399NPK_B.jpeg,SM-4399NPK_D.jpeg,SM-4399NYW_D.jpeg,SM-4399_20191413445.jpg,SM-4399_202092312523783.jpg,",ABS Plastic,"Neon Blue,Neon Green,Neon Orange,Neon Pink,Neon Yellow",
SM-4399NOR,The Deuce Pen-Highlighter,Combination twist-action ballpoint pen and single color chisel-tip highlighter. Neon color pop accents.,WRITING,Pens - Plastic,1.23,Orange,Bulk Packed,133.4 mm,SM-4399NOR_B.jpeg,"SM-4399NGR_B-1.jpeg,SM-4399NGR_B.jpeg,SM-4399NGR_D-1.jpeg,SM-4399NGR_D.jpeg,SM-4399NOR_B.jpeg,SM-4399NOR_D.jpeg,SM-4399NPK_B.jpeg,SM-4399NPK_D.jpeg,SM-4399NYW_D.jpeg,SM-4399_20191413445.jpg,SM-4399_202092312523783.jpg,",ABS Plastic,"Neon Blue,Neon Green,Neon Orange,Neon Pink,Neon Yellow",
SM-4399NPK,The Deuce Pen-Highlighter,Combination twist-action ballpoint pen and single color chisel-tip highlighter. Neon color pop accents.,WRITING,Pens - Plastic,1.23,Pink,Bulk Packed,133.4 mm,SM-4399NPK_B.jpeg,"SM-4399NGR_B-1.jpeg,SM-4399NGR_B.jpeg,SM-4399NGR_D-1.jpeg,SM-4399NGR_D.jpeg,SM-4399NOR_B.jpeg,SM-4399NOR_D.jpeg,SM-4399NPK_B.jpeg,SM-4399NPK_D.jpeg,SM-4399NYW_D.jpeg,SM-4399_20191413445.jpg,SM-4399_202092312523783.jpg,",ABS Plastic,"Neon Blue,Neon Green,Neon Orange,Neon Pink,Neon Yellow",
SM-4399NYW,The Deuce Pen-Highlighter,Combination twist-action ballpoint pen and single color chisel-tip highlighter. Neon color pop accents.,WRITING,Pens - Plastic,1.23,Yellow,Bulk Packed,133.4 mm,SM-4399NYW_B.jpeg,"SM-4399NGR_B-1.jpeg,SM-4399NGR_B.jpeg,SM-4399NGR_D-1.jpeg,SM-4399NGR_D.jpeg,SM-4399NOR_B.jpeg,SM-4399NOR_D.jpeg,SM-4399NPK_B.jpeg,SM-4399NPK_D.jpeg,SM-4399NYW_D.jpeg,SM-4399_20191413445.jpg,SM-4399_202092312523783.jpg,",ABS Plastic,"Neon Blue,Neon Green,Neon Orange,Neon Pink,Neon Yellow",
